Scores
77
40
48
39
39
44
59
42
57
65
59
30
68
71
43
50
67
37
59
42
51
69
64
37
41
48
40
63
56
79
65
58
40
37
68
56
70
63
48
53
66
54
54
55
38
52
42
45
40
45
40
47
56
39
56
25
55
71
61
61
55
59
44
31
37
53
18
47
75
69
71
46
54
40
70
66
43
42
72
43
59
59
44
68
56
49
55
38
68
64
45
45
34
73
49
64
44
77
56
59
56
63
41
56
55
68
75
44
26
20
59
40
52
37
54
45
36
76
49
61
25
59
56
51
46
68
58
34
56
50
31
57
38
58
65
48
43
37
50
54
55
70
62
45
22
59
54
45
27
75
57
49
45
48
61
52
47
47
48
55
48
76
67
66
52
43
63
38
66
39
72
32
49
48
46
58
36
38
52
35
32
45
52
38
67
48
56
40
49
76
39
68
58
38
36
52
33
54
55
46
77
49
86
64
52
69
53
60
41
41
81
59
46
43
49
53
55
46
58
34
43
58
48
55
76
64
64
54
65
59
53
55
47
33
66
71
42
53
70
63
46
61
66
36
61
43
49
52
43
57
50
67
66
70
64
57
50
39
57
80
46
50
50
32
36
29
31
58
81
39
46
60
54
82
50
60
74
47
62
48
73
22
41
33
86
67
57
68
48
63
55
58
52
61
70
37
63
57
72
49
59
41
71
58
52
55
61
37
56
45
53
31
73
47
28
50
41
43
76
45
39
55
57
81
48
44
48
74
67
61
59
50
75
50
61
79
56
46
56
54
58
70
50
24
23
50
30
29
48
46
58
64
66
57
58
74
49
55
56
47
42
69
36
63
51
34
64
59
43
48
57
54
36
76
54
55
51
41
32
65
55
26
47
42
32
51
66
41
60
68
42
44
63
54
55
54
61
59
60
52
40
51
44
46
76
48
48
53
68
46
22
40
42
40
51
55
62
77
54
26
58
39
60
72
50
43
65
49
64
63
43
64
83
56
22
43
58
45
50
61
42
62
51
51
73
42
51
73
66
49
50
65
65
65
54
43
39
60
47
40
56
45
52
59
27
66
45
43
28
65
42
56
49
74
69
48
27
43
48
31
65
54
45
72
46
67
62
50
40
63
40
60
73
68
59
54
62
50
51
58
58
73
46
61
54
58
57
51
72
52
66
49
43
64
53
68
18
72
50
48
41
47
37
44
67
52
53
42
45
66
49
58
56
51
57
58
25
43
65
59
63
64
70
33
50
59
50
56
61
57
27
51
34
52
46
78
59
56
48
48
36
63
52
52
58
65
32
63
50
68
65
26
36
33
34
46
40
37
45
55
64
41
72
51
62
48
56
63
50
52
59
40
74
49
74
68
39
92
54
51
28
60
69
59
49
77
46
59
60
53
35
57
49
36
55
35
60
32
28
44
72
45
51
48
59
60
64
46
65
51
67
45
85
54
26
66
77
49
43
72
58
51
45
68
86
59
72
56
67
63
27
69
33
40
49
58
37
62
68
44
72
54
45
62
65
64
60
58
50
62
51
56
72
44
51
47
91
23
25
61
40
60
69
74
42
69
48
49
63
65
55
62
49
68
51
50
64
61
42
56
70
47
31
44
55
52
66
66
51
52
48
30
22
55
51
33
56
41
73
61
53
65
39
54
31
56
33
46
52
55
55
41
42
58
44
36
54
73
36
66
50
28
57
49
43
58
39
47
65
66
57
70
41
58
37
51
69
48
65
61
66
64
48
66
33
52
58
52
54
49
35
52
60
57
49
63
43
41
67
45
35
53
78
48
66
72
40
63
42
71
51
73
55
76
32
37
38
43
33
46
61
65
40
41
50
51
43
70
42
46
44
43
46
21
38
57
39
45
43
40
47
59
74
33
51
52
50
65
45
57
52
62
54
43
53
52
40
52
29
47
53
56
41
17
54
54
53
37
60
59
71
70
67
68
43
53
52
54
47
63
57
41
57
36
59
58
69
53
50
59
76
64
68
64
62
33
72
40
42
41
59
48
50
50
57
78
39
45
43
39
58
50
37
41
63
16
65
43
64
40
56
51
44
60
61
39
40
42
58
72
58
69
58
47
47
57
36
64
52
49
52
52
36
59
17
57
57
52
57
43
51
54
31
47
70
47
44
43
48
42
49
60
23
49
50
28
38
63
55
47
66
49
48
53
61
46
69
35
49
47
66
64
33
26
31
43
45
58
33
59
48
40
73
57
65
50
47
52
47
75
61
37
50
53
58
40
59
56
32
47
27
42
67
45
23
47
58
69
58
68
33
76
78
32
72
33
60
46
56
67
51
52
36
52
46
70
45
31
70
51
62
63
49
40
58
92
45
53
44
60
61
34
78
39
60
59
62
65
49
65
81
55
56
51
54
48
55
59
50
57
39
79
68
66
31
78
67
60
66
60
26
45
62
45
40
49
57
64
36
59
56
60
44
61
49
48
52
59
39
63
65
41
78
59
52
74
56
43
86
38
53
54
58
45
68
45
47
70
39
82
39
66
59
57
38
51
39
52
61
54
70
51
37
49
41
56
42
56
73
45
72
51
42
55
48
77
34
62
54
54
37
59
45
51
36
51
52
53
39
60
46
54
61
67
44
45
52
63
25
67
59
33
52
67
47
50
56
54
37
36
55
64
57
66
55
49
55
59
60
50
65
32
56
56
66
65
31
71
49
45
71
51
48
53
67
74
47
60
39
63
42
82
61
54
58
43
62
48
56
42
55
42
62
45
45
48
49
58
59
62
75
74
35
60
65
59
45
49
50
50
55
47
50
32
44
50
33
47
78
59
66
63
45
51
34
75
70
56
59
40
67
58
55
48
71
54
78
67
66
59
71
38
58
50
35
42
60
49
49
25
82
31
48
60
53
54
54
15
55
51
33
37
38
42
67
59
46
49
62
45
64
66
68
56
65
53
56
50
55
46
65
64
63
31
59
40
33
29
32
55
51
66
41
60
55
65
60
18
34
54
51
79
58
71
44
46
54
30
56
67
58
50
70
64
45
80
50
53
69
55
46
60
38
35
71
52
69
30
49
32
55
44
54
31
50
50
41
48
60
62
73
49
40
49
49
46
46
54
74
45
62
51
53
35
35
54
32
45
38
51
66
21
49
66
70
63
50
60
46
56
25
50
72
70
43
72
48
49
45
55
48
58
48
62
58
37
43
75
59
71
52
56
58
58
57
53
54
79
51
49
29
48
51
47
52
48
49
38
65
58
57
34
16
57
53
66
34
32
25
60
40
45
48
43
75
58
49
55
63
61
68
45
45
71
50
79
14
47
60
63
42
56
31
51
62
42
49
51
45
63
61
54
62
29
71
58
63
51
39
54
69
42
68
66
35
70
44
77
37
50
52
46
51
61
40
66
46
46
60
55
60
25
52
79
31
52
52
62
51
22
47
48
38
63
35
71
67
55
37
47
59
34
52
59
61
51
32
66
50
57
61
35
35
40
67
69
59
33
38
61
52
42
76
52
39
39
35
68
50
70
76
47
51
50
48
58
51
43
75
69
47
63
59
29
46
57
50
53
58
40
48
43
43
39
56
67
47
34
49
22
62
48
50
62
81
63
43
38
54
74
40
29
60
28
35
48
55
37
61
46
47
80
38
36
58
61
21
51
59
66
64
29
57
44
48
48
50
44
60
46
45
58
71
53
55
59
41
66
58
76
72
55
40
70
51
53
59
69
64
48
55
57
38
48
53
52
51
66
54
42
49
61
38
62
